SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532310,"SHREE RAMA MULTI-TECH LTD.",B,STK,62.5,63.3,60.26,62.37,62.37,62.35,916,108954,6803249,
532313,"MAHINDRA LIFESPACE DEVELOPERS",A,STK,345.1,355.95,345.1,353.9,352.35,350.25,469,13265,4685109,
532315,"GROARC INDUSTRIES INDIA LIMITE",X,STK,7.2,7.2,6.7,6.71,6.98,7.08,15,4847,32683,
532320,"VAARAD VENTURES LTD",X,STK,12.48,12.96,12.11,12.39,12.53,12.48,25,2512,30834,
532321,"Zydus Lifesciences Limited",A,STK,1001,1013.85,999.85,1008.35,1008.35,996.2,3073,53763,54191713,
532323,"SHIVA CEMENT LTD.",B,STK,30.65,30.75,30.12,30.47,30.47,30.76,580,155561,4757460,
532324,"CINEVISTA LTD.",T,STK,17,18.34,17,18.24,18.24,17.5,11,61,1084,
532326,"INTENSE TECHNOLOGIES LTD.",B,STK,88.88,90.14,87.13,90.05,90.13,86.58,38,3014,269715,
532329,"DANLAW TECHNOLOGIES INDIA LTD.",X,STK,909.6,939.95,867.3,890.75,912,909.6,377,10462,9462573,
532331,"AJANTA PHARMA LTD.",A,STK,2470,2578.45,2446.65,2556.1,2560.4,2478.7,826,4814,12179372,
532333,"HB PORTFOLIO LTD.",X,STK,84.9,84.9,80.43,81.33,81,78.93,53,2478,203673,
532334,"HB ESTATE DEVELOPERS LTD.",X,STK,84,84,77.01,80.91,80.55,81.96,20,1586,129500,
532335,"AMBICA AGARBATHIES & AROMA IND",B,STK,26.99,27.74,26.99,27.62,27.62,27.12,23,1707,46871,
532339,"COMPUCOM SOFTWARE LTD.",B,STK,19.44,19.45,19.11,19.25,19.11,19.21,94,5936,114547,
532340,"OMNI AXS SOFTWARE LTD.",XT,STK,5.5,5.55,5.5,5.55,5.55,5.29,41,25372,140129,
532341,"IZMO Limited",T,STK,674,704.8,650,703.1,704.8,671.25,928,50797,35393818,
532343,"TVS MOTOR COMPANY LTD.",A,STK,3380.2,3413.55,3352.15,3400.1,3400.1,3368.05,2017,12368,41934712,
532344,"SOFTSOL INDIA LTD.",X,STK,267,267,251,251.65,251.3,250,21,254,66004,
532345,"ALLCARGO GATI LIMITED",B,STK,61.01,63.5,61.01,62.34,62.34,61.66,493,23753,1485697,
532348,"SUBEX LTD.",T,STK,12.64,13.05,12.6,12.97,12.97,12.76,386,145943,1889507,
532349,"TRANSPORT CORPORATION OF INDIA",B,STK,1136.05,1183.2,1130,1175.25,1183.2,1152.3,314,1226,1419187,
532350,"PADMALAYA TELEFILMS LTD.",Z,STK,4.4,4.5,4.34,4.5,4.5,4.29,17,4772,21123,
532351,"AKSH OPTIFIBRE LTD.",B,STK,8.17,8.39,8,8.2,8.1,7.96,469,203348,1657089,
532354,"Virgo Global Limited",X,STK,5.3,5.3,5.29,5.29,5.29,5.05,11,864,4570,
532355,"PICTUREHOUSE MEDIA LTD.",X,STK,8.9,9.7,8,8.22,8.5,8.9,81,12175,104920,
532356,"TRIVENI ENGINEERING & INDUSTRI",A,STK,364.75,368.5,358.5,366.4,366.4,360.6,1185,33646,12284497,
532357,"MUKTA ARTS LTD.",B,STK,68.51,69.45,67.95,68.68,68.93,69.35,59,3201,220128,
532359,"HIT KIT GLOBAL SOLUTIONS LTD.",X,STK,1.25,1.25,1.12,1.23,1.23,1.17,71,47932,58766,
532362,"NAGPUR POWER & INDUSTRIES LTD.",X,STK,101.99,101.99,98.3,99.02,99.99,100.83,24,1501,149511,
532365,"DYNACONS SYSTEMS & SOLUTIONS L",B,STK,977,1006.25,969.9,978.4,979,967.5,482,3415,3371281,
532366,"PNB GILTS LTD.",B,STK,97.99,99.59,97.88,98.98,99.06,97.99,245,14851,1469265,
532368,"BRIGHTCOM GROUP LIMITED",B,STK,15.75,15.96,15.46,15.8,15.8,15.78,3667,2494225,39224798,
532369,"RAMCO INDUSTRIES LTD.",B,STK,301.45,311.95,301.45,308.2,308.1,307.45,134,2464,763474,
532370,"RAMCO SYSTEMS LTD.",T,STK,432,438,427,431,431,425.35,22,473,205485,
532371,"TATA TELESERVICES (MAHARASHTRA",T,STK,58,58.76,57,57.94,57.76,58.76,1816,190147,11016728,
532372,"Virinchi Limited",T,STK,28.05,29.1,27.68,28.92,28.4,27.78,57,14011,403270,
532373,"WEP SOLUTIONS LTD.",X,STK,24.75,27.1,24.05,26.7,26.7,24.75,281,25189,651377,
532374,"STERLITE TECHNOLOGIES LTD.",A,STK,108.65,111,107.15,109.05,110.9,107.95,4198,274302,30020123,
532375,"TIPS MUSIC LIMITED",A,STK,571,583.5,570.2,572.1,572.35,580.4,455,7577,4351999,
532376,"UMIYA BUILDCON LIMITED",B,STK,81.62,82.4,81.1,81.98,81.75,81.46,152,5372,440377,
532378,"UNIVERSAL ARTS LTD.",X,STK,5.39,5.39,4.6,4.6,4.6,4.5,23,3532,16763,
532379,"FIRST FINTEC LIMITED",XT,STK,8.24,8.65,8.24,8.64,8.64,8.24,16,3073,26573,
532380,"BABA ARTS LTD.",X,STK,8.75,8.75,8.21,8.5,8.5,8.53,75,25235,213219,
532382,"BALAJI TELEFILMS LTD.",T,STK,102.9,102.9,98.21,102.9,102.9,98,90,14650,1493345,
532384,"TYCHE INDUSTRIES LTD.",X,STK,137.3,139.9,134.45,136.7,137,137.4,58,2784,382231,
532386,"CALIFORNIA SOFTWARE CO.LTD.",T,STK,16.8,16.8,15.67,15.98,16,16.24,17,5006,78944,
532387,"PRITISH NANDY COMMUNICATIONS L",B,STK,37.73,40.69,35.63,37.35,37.35,37.73,619,16503,634053,
532388,"INDIAN OVERSEAS BANK",A,STK,40.05,40.31,39.34,39.43,39.43,40.02,3911,702544,27840111,
532390,"TAJGVK HOTELS & RESORTS LTD.",B,STK,434.75,445,431.5,432.85,432.15,429.35,1347,24154,10553740,
532392,"CREATIVE EYE LTD.",T,STK,7.53,7.53,7.21,7.35,7.35,7.53,24,4696,34040,
532395,"AXISCADES TECHNOLOGIES LIMITED",T,STK,1340,1388,1335,1370.35,1370.35,1327.85,591,8100,11062777,
532398,"USHA MARTIN EDUCATION & SOLUTI",B,STK,5.8,5.87,5.71,5.72,5.72,5.8,38,1273,7349,
532400,"BIRLASOFT LIMITED",A,STK,376.35,378.7,373.5,377,378.7,376.65,816,22063,8269962,
532402,"USG TECH SOLUTIONS LTD.",X,STK,9.4,9.54,8.65,9.52,9.54,9.09,81,19404,177524,
532404,"SAVEN TECHNOLOGIES LTD.",X,STK,49.47,49.47,47.85,48.36,48.7,48.22,153,8091,391084,
532406,"AVANTEL LTD.",A,STK,156.2,162.75,155.25,162.15,162.15,154.5,4132,433626,69436276,
532407,"MOSCHIP TECHNOLOGIES LIMITED",A,STK,187.95,196.45,185.4,191.95,191.95,189.65,36589,3133675,598354940,
532408,"MEGASOFT LTD.",T,STK,139.1,139.25,137.4,139.25,139.25,132.65,58,15309,2120363,
532410,"TRANSCORP INTERNATIONAL LTD.",X,STK,24.99,24.99,23.61,24.22,24.27,24.11,28,474,11405,
532413,"CEREBRA INTEGRATED TECHNOLOGIE",Z,STK,7.09,7.45,7,7.29,7.3,7.17,77,16696,120471,
532416,"NEXT MEDIAWORKS LTD.",B,STK,6.44,6.49,6.07,6.48,6.48,6.45,19,688,4423,
532419,"Smartlink Holdings Limited",B,STK,150.3,150.35,146,146.5,146.25,151.2,36,499,73184,
532424,"GODREJ CONSUMER PRODUCTS LTD.",A,STK,1280.15,1291.35,1269.95,1274.4,1274.4,1284.75,1583,17591,22491661,
532425,"GENUS PRIME INFRA LIMITED",X,STK,23.19,24.9,23.19,24.89,24.9,23.19,43,10981,269649,
532430,"BF UTILITIES LTD.",B,STK,819.8,848.9,816.75,829.6,830,813.05,714,8711,7230352,
532432,"UNITED SPIRITS LTD.",A,STK,1339.85,1350.5,1326,1348.05,1343.6,1333.15,2504,20020,26814688,
532435,"SANMIT INFRA LIMITED",X,STK,9.34,9.4,9.08,9.35,9.35,9.29,137,15456,143679,
532439,"OLECTRA GREENTECH LIMITED",A,STK,1563.05,1614.85,1562,1581.75,1581,1572.6,4307,80703,128500517,
532440,"MPS LTD.",B,STK,2415.3,2415.3,2230.7,2245.8,2240.25,2286.5,275,948,2135526,
532443,"CERA SANITARYWARE LTD.",A,STK,6351,6377.2,6294.85,6310.75,6332.75,6351,192,492,3108300,
532444,"T.SPIRITUAL WORLD LTD.",XT,STK,2,2.04,2,2,2,2.04,7,200,403,
532454,"BHARTI AIRTEL LTD.",A,STK,1888.75,1891.85,1869.05,1883.7,1883.7,1888.75,8404,100452,188730774,
532455,"SHALIMAR WIRES INDUSTRIES LTD.",X,STK,20.45,23.9,20.45,21.64,21.52,20.26,199,35790,798245,
532456,"COMPUAGE INFOCOM LTD.",Z,STK,2.21,2.27,2.21,2.21,2.21,2.32,30,6096,13594,
532457,"GULSHAN POLYOLS LTD.",B,STK,164.5,164.9,161.45,162.75,162.5,163.1,198,5845,954806,
532460,"PONNI SUGARS (ERODE) LTD.",B,STK,295,304.8,294.3,298.45,294.3,295.95,144,2181,650858,
532461,"PUNJAB NATIONAL BANK",A,STK,102.8,104.5,102.65,104.3,104.4,102.85,2396,276209,28680688,
532466,"ORACLE FINANCIAL SERVICES SOFT",A,STK,8500,8551.3,8387,8412.9,8412.9,8471.65,450,2244,18931378,
532467,"HAZOOR MULTI PROJECTS LTD.",X,STK,42,42.5,41.03,41.27,41.27,41.82,1179,273400,11321369,
532468,"KAMA HOLDINGS LIMITED",A,STK,3012.95,3014.9,2941.1,2986.6,2990,2983.2,209,2707,8058121,
532475,"APTECH LTD.",B,STK,132.6,135.55,132.6,133.65,133.65,132.6,665,16939,2271117,
532477,"UNION BANK OF INDIA",A,STK,127.2,128.9,127.2,128.5,128.5,127.6,1143,142157,18244958,
532478,"UNITED BREWERIES LTD.",A,STK,1846.8,1873.35,1825.65,1830.4,1830.4,1843.35,533,5456,10064064,
532481,"NOIDA TOLL BRIDGE COMPANY LTD.",T,STK,4.67,4.67,4.65,4.67,4.67,4.45,97,170749,796820,
532482,"GRANULES INDIA LTD.",A,STK,508,523,507.15,518.05,516.2,507.85,1847,65036,33533175,
532483,"CANARA BANK",A,STK,106.05,108.5,106.05,108.35,108.35,106.15,2762,395402,42554436,
532485,"BALMER LAWRIE INVESTMENTS LTD.",B,STK,93.55,95.2,93.5,94.73,94.73,93.37,2690,444070,42057432,
532486,"POKARNA LTD.",B,STK,850,861.95,811.25,819.65,829.35,847.5,794,9605,7948387,
532488,"DIVIS LABORATORIES LTD.",A,STK,6110.05,6189,6097.05,6164,6171.3,6121.75,854,2798,17191008,
532493,"ASTRA MICROWAVE PRODUCTS LTD.",A,STK,1031.05,1054.75,1031.05,1047.3,1051.2,1036.1,829,11888,12451794,
532497,"RADICO KHAITAN LTD.",A,STK,2904.95,2948.15,2861.6,2900.9,2899,2893.55,959,7376,21542356,
532500,"MARUTI SUZUKI INDIA LTD.",A,STK,14870.5,14988,14745,14921,14921,14846.45,2475,13312,197966674,
532503,"RAJAPALAYAM MILLS LTD.",X,STK,878.95,884.5,864.95,865,865.1,868.8,53,748,651679,
532504,"NAVIN FLUORINE INTERNATIONAL L",A,STK,4742,4895,4742,4847.3,4890,4755.3,1073,4674,22610939,
532505,"UCO BANK",A,STK,28.9,29,28.71,28.76,28.77,28.85,1127,200395,5771970,
532507,"B.A.G.FILMS & MEDIA LTD.",B,STK,6.85,6.85,6.37,6.54,6.54,6.44,114,41074,267141,
532508,"JINDAL STAINLESS LTD.",A,STK,765.1,776,754.45,760.45,762.3,762.55,1739,38644,29556071,
532509,"SUPRAJIT ENGINEERING LTD.",B,STK,457.4,464.6,457.4,460.2,460.8,461.15,176,2302,1061103,
532513,"TVS ELECTRONICS LTD.",T,STK,405.5,411.45,403.75,410,410,406.05,42,794,325039,
532514,"INDRAPRASTHA GAS LTD.",A,STK,216.45,220.3,216.45,218.8,219.9,216.85,1311,101135,22153898,
532515,"TV TODAY NETWORK LTD.",B,STK,151.55,153,150,152.45,153,151.55,266,6540,992490,
532521,"PALRED TECHNOLOGIES LIMITED",T,STK,50.67,50.92,49.41,49.41,49.41,50.05,5,269,13337,
532522,"PETRONET LNG LTD.",A,STK,277.25,278.8,275.4,277.25,277.4,277.45,1625,46383,12838807,
532523,"BIOCON LTD.",A,STK,355.45,363.35,353.65,361.35,361.35,356.2,2065,69199,24931966,
532524,"PTC INDIA LTD.",A,STK,178.1,181,178,179.3,179.1,180.2,1541,48777,8773475,
532525,"BANK OF MAHARASHTRA",A,STK,52.61,52.94,52.46,52.88,52.85,52.43,1316,310844,16382450,
532527,"RAMKRISHNA FORGINGS LTD.",A,STK,572.55,580,569.4,576.85,577.1,577.5,568,12947,7436134,
532528,"DATAMATICS GLOBAL SERVICES LTD",B,STK,989.85,1045,985.75,1010.9,1009.75,989.8,2484,53365,54387486,
532529,"NEW DELHI TELEVISION LTD.",T,STK,143,143,140,140.25,141.7,140.15,118,6677,941046,
532531,"STRIDES PHARMA SCIENCE LIMITED",A,STK,887.05,913.1,882.9,896.85,893.05,893.75,689,15226,13703789,
532538,"ULTRATECH CEMENT LTD.",A,STK,12729,12764.95,12657.3,12730,12730,12728.9,1233,18357,233235048,
532539,"UNO Minda Limited",A,STK,1301.4,1309.2,1279.65,1283.25,1283.25,1309.05,2967,30408,39258310,
532540,"TATA CONSULTANCY SERVICES LTD.",A,STK,3120.3,3142.65,3087.75,3098.2,3098.2,3112.15,15817,172159,534200627,
532541,"COFORGE LIMITED",A,STK,1745,1760.65,1719.75,1731.05,1734.25,1754.45,1955,25969,45025905,
532543,"GP PETROLEUMS LTD",B,STK,42.09,43,41.2,41.94,42,41.89,167,19154,810333,
532548,"CENTURY PLYBOARDS (I) LTD.",A,STK,775,780.75,767.3,778.55,779.7,772.9,272,1836,1425868,
532553,"WELSPUN ENTERPRISES LIMTED",A,STK,469.5,487.4,469,485.25,485.1,470.25,238,3642,1726911,
532555,"NTPC LTD.",A,STK,336.2,338.05,333.45,334.35,334.35,336.2,5563,1679616,564519075,
532604,"S.A.L.STEEL LTD.",B,STK,18.01,18.3,17.35,18.2,18.25,18.2,158,20421,365518,
532605,"JBM AUTO LTD.",A,STK,612.35,623.65,608.75,614.3,614.95,611.35,439,9050,5566333,
532610,"DWARIKESH SUGAR INDUSTRIES LTD",B,STK,46.25,46.4,45.25,45.97,46.1,45.23,1515,170411,7792815,
532612,"INDOCO REMEDIES LTD.",B,STK,274.9,284.7,272.95,282.6,280,276.85,77,1769,491889,
532613,"VIP Clothing Limited",B,STK,35.3,35.78,34.5,35.08,35.2,34.8,272,34082,1193192,
532614,"IMPEX FERRO TECH LTD.",Z,STK,2.08,2.1,2.01,2.01,2.01,2.05,9,4093,8481,
532616,"XCHANGING SOLUTIONS LTD.",B,STK,89.83,91,89.34,89.72,89.52,89.61,171,7908,710774,
532621,"MORARJEE TEXTILES LTD.",Z,STK,8.9,8.9,8.75,8.76,8.75,9,8,1031,9075,
532624,"JINDAL PHOTO LTD.",B,STK,1148.9,1241.7,1143.25,1209.25,1209.25,1128.85,610,5403,6590628,
532626,"PONDY OXIDES & CHEMICALS LTD.",B,STK,1075.05,1173.55,1075.05,1164.4,1162,1081.8,5347,79118,90693747,
532627,"JAIPRAKASH POWER VENTURES LIMI",A,STK,18.4,18.67,18.28,18.37,18.37,18.38,6587,3994510,73778803,
532628,"3I INFOTECH LTD.",B,STK,23.95,23.95,23.2,23.34,23.45,23.4,371,39832,929538,
532630,"GOKALDAS EXPORTS LTD.",A,STK,736.9,738.1,723,735.45,735.3,739.35,670,20790,15181702,
532633,"Alldigi Tech Limited",B,STK,977.95,980,950,968.4,966.4,955.15,155,960,927966,
532636,"IIFL FINANCE LIMITED",A,STK,438.25,444,434.05,437.75,439.75,438.35,1586,66425,29108294,
532637,"MANGALAM DRUGS & ORGANICS LTD.",B,STK,74.15,77.01,74.15,76.12,76.12,75.86,63,1168,89263,
532638,"SHOPPERS STOP LTD.",A,STK,535,541,526.75,536.2,541,531.35,43,360,192339,
532640,"CYBER MEDIA (INDIA) LTD.",B,STK,16.75,16.75,16.41,16.7,16.7,16.55,12,144,2376,
532641,"NANDAN DENIM LIMITED",B,STK,3.49,3.57,3.46,3.46,3.47,3.44,268,169501,592961,
532642,"JSW HOLDINGS LIMITED",A,STK,18010,18711.5,18009.95,18640.85,18462,17874.45,117,228,4175611,
532644,"J.K.CEMENT LTD.",A,STK,7010,7051.85,6737.05,6752.1,6772.55,6994.25,1607,6262,42889629,
532645,"BEEYU OVERSEAS LTD.",X,STK,3.13,3.44,3.1,3.44,3.44,3.13,17,1723,5767,
532648,"YES BANK LTD.",A,STK,19.9,20.38,19.7,20.36,20.36,19.56,56893,28494803,573676743,
532649,"NECTAR LIFESCIENCES LTD.",T,STK,14.4,14.94,14.31,14.61,14.61,14.5,121,27161,396395,
532650,"MSP STEEL & POWER LTD.",B,STK,30.32,32.53,30.32,32.06,32.06,30.64,204,16591,525726,
532651,"SPL INDUSTRIES LTD.",B,STK,44.75,44.75,38.07,39.5,39.5,39.07,56,1108,42868,
532652,"KARNATAKA BANK LTD.",A,STK,176.15,176.5,173.8,174.35,174.35,175.3,1864,63645,11131044,
532654,"MCLEOD RUSSEL INDIA LTD.",B,STK,38.01,38.55,37.8,38.32,38.33,37.87,115,17770,675203,
532656,"FACOR ALLOYS LTD.",X,STK,3.17,3.37,3.17,3.27,3.27,3.26,137,27837,90991,
532661,"RANE (MADRAS) LTD.",B,STK,852.7,864.3,850,860.85,861.65,852.55,93,828,709150,
532662,"HT MEDIA LTD.",T,STK,25.95,26.97,25.86,25.9,25.9,25.75,59,12507,327540,
532663,"Sasken Technologies Limited",B,STK,1428,1480,1421.4,1478.65,1478.75,1415.85,174,1329,1945693,
532666,"FCS SOFTWARE SOLUTIONS LTD.",B,STK,2.45,2.45,2.42,2.44,2.44,2.43,516,440880,1073018,
532667,"SUZLON ENERGY LTD.",A,STK,58.34,58.73,57.93,58,58,58.21,10821,3045487,177547428,
532668,"AURIONPRO SOLUTIONS LTD.",A,STK,1325,1325,1293.75,1295.7,1298.3,1314.55,520,4772,6247948,
532670,"SHREE RENUKA SUGARS LTD.",A,STK,32.76,33.25,32.18,32.55,32.65,32.44,8303,2829571,92541972,
532673,"K.M.SUGAR MILLS LTD.",B,STK,30.92,30.92,29.1,29.3,29.4,29.28,199,19405,568856,
532674,"BANNARI AMMAN SPINNING MILLS L",B,STK,28.26,29.55,28.26,29.4,29.4,29,177,8463,245575,
532676,"PBA INFRASTRUCTURE LTD.",X,STK,12.99,14.76,12.85,12.96,13.35,12.77,88,10278,138891,
532683,"AIA ENGINEERING LTD.",A,STK,3180.9,3180.9,3057.65,3075.3,3075,3112.7,567,3735,11485725,
532684,"EVEREST KANTO CYLINDER LTD.",B,STK,138,142.65,138,142.1,142.1,139.9,786,55385,7836089,
532686,"KERNEX MICROSYSTEMS (INDIA) LT",T,STK,1135.3,1135.3,1085,1130.2,1130.2,1081.25,849,32589,36672650,
532687,"REPRO INDIA LTD.",B,STK,458.9,463.3,449.65,456.55,456.7,451.15,51,255,117283,
532689,"PVR INOX LIMITED",A,STK,1110.95,1138,1106.55,1125.2,1125.2,1114.5,766,8279,9277444,
532694,"BARTRONICS INDIA LTD.",B,STK,12.06,12.24,11.95,12.06,12.09,12.06,190,22272,268802,
532695,"CELEBRITY FASHIONS LTD.",B,STK,12.89,12.89,12.36,12.51,12.39,12.59,62,2038,25854,
532698,"NITIN SPINNERS LTD.",B,STK,339.75,341.85,331.85,334.1,334.1,340.95,324,4161,1394475,
532699,"ROYAL ORCHID HOTELS LTD.",B,STK,560.6,587.3,539.75,551.35,552.3,571.35,2425,50551,28428822,
532700,"ENTERTAINMENT NETWORK (INDIA)",B,STK,165.7,166.75,161.35,162.7,162.7,164.7,52,684,112892,
532701,"CELLA SPACE LIMITED",Z,STK,16.07,16.09,14.83,15.34,15.81,15.33,64,32485,518617,
532702,"GUJARAT STATE PETRONET LTD.",A,STK,297.75,307.2,297.75,302.15,302,297.95,912,28252,8598537,
532705,"JAGRAN PRAKASHAN LTD.",B,STK,72.19,72.33,71.72,72.02,71.98,72.12,157,6119,440441,
532707,"DYNEMIC PRODUCTS LTD.",B,STK,377.7,377.7,371.75,373.15,373.15,378.95,57,886,330580,
532708,"GVK POWER & INFRASTRUCTURE LTD",T,STK,3.25,3.36,3.24,3.35,3.35,3.3,467,310649,1023420,
532710,"SADBHAV ENGINEERING LTD.",B,STK,14.38,14.74,14.15,14.31,14.15,14.31,290,41325,597402,
532712,"RELIANCE COMMUNICATIONS LTD.",T,STK,1.48,1.49,1.43,1.44,1.44,1.5,898,1523068,2198981,
532713,"SAKUMA EXPORTS LTD.",B,STK,2.84,2.84,2.65,2.69,2.69,2.63,719,492050,1348514,
532714,"KEC INTERNATIONAL LTD.",A,STK,865,867.6,845,848.3,848.6,861.9,940,19189,16438863,
532716,"GILLANDERS ARBUTHNOT & CO.LTD.",B,STK,120.85,121,119,119.8,119.8,118.05,13,226,27095,
532717,"INDO TECH TRANSFORMERS LTD.",B,STK,1928.1,1930.5,1820,1825.45,1825.45,1910.65,907,6378,11797469,
532719,"B.L.KASHYAP AND SONS LTD.",B,STK,70.3,70.3,68.43,69.95,69.66,69.06,166,17512,1220771,
532720,"MAHINDRA & MAHINDRA FINANCIAL",A,STK,262.55,262.65,259.15,259.75,260.15,260.65,614,27843,7255186,
532721,"VISA STEEL LTD.",T,STK,35.26,35.26,32,32.92,34.5,33.6,34,28676,946982,
532722,"NITCO LTD.",B,STK,119.6,122,116,119,119,119.55,351,26225,3144010,
532723,"MPDL LIMITED",X,STK,50.4,53.18,50.4,53.09,53.14,50.66,10,542,27674,
532725,"SOLAR INDUSTRIES INDIA LTD.",A,STK,13960.2,14317.85,13960.2,14294.2,14296,14030.2,1081,4360,62101646,
532726,"GALLANTT ISPAT LIMITED",B,STK,607.85,625.9,603.65,617.85,620,607.85,576,11818,7264974,
532728,"MALU PAPER MILLS LTD.",B,STK,38.2,38.79,37.82,38.43,38.43,37.8,27,1145,43785,
532729,"UTTAM SUGAR MILLS LTD.",B,STK,273.5,275.6,269.25,269.95,269.95,268.2,1031,25701,7012523,
532730,"STL GLOBAL LTD.",T,STK,13.11,13.88,13.11,13.8,13.8,13.5,8,1331,17755,
532732,"KEWAL KIRAN CLOTHING LTD.",B,STK,512.65,521.5,512,520.2,518,518.85,168,1435,742648,
532733,"SUN TV NETWORK LTD.",A,STK,569,570.55,559,561.1,561.1,567.7,679,10624,5977624,
532734,"GODAWARI POWER & ISPAT LTD.",A,STK,240.4,249.2,240,247.85,247.85,240.15,2211,131554,32410142,
532735,"R SYSTEMS INTERNATIONAL LTD.",B,STK,461.35,476,454.85,469.6,467.25,462.3,1188,24372,11381456,
532737,"EMKAY GLOBAL FINANCIAL SERVICE",B,STK,231.2,231.2,209.55,215.2,215,214.1,338,17733,3830703,
532738,"TwamevConstruction and Infrast",T,STK,25.89,25.89,25.15,25.68,25.68,25.89,48,141924,3651986,
532740,"LOKESH MACHINES LTD.",B,STK,205.2,208.5,201,202.1,202.1,204.15,288,4729,966014,
532741,"Kamdhenu Limited",B,STK,29.31,29.31,28.42,28.75,28.8,28.79,494,69932,2007246,
532742,"PAUSHAK LTD.",B,STK,6080,6143.95,6080,6100.45,6091,6110.3,326,1503,9179945,
532744,"GTN TEXTILES LTD.",X,STK,9.9,9.9,9,9,9,9.35,4,231,2169,
532745,"INDITRADE CAPITAL LIMITED",X,STK,5.69,5.69,5.31,5.61,5.63,5.45,86,22464,123608,
532748,"PRIME FOCUS LTD.",B,STK,144,148.35,141.75,142.4,144.85,142.7,750,83395,12007085,
532749,"ALLCARGO LOGISTICS LTD.",A,STK,32.12,32.41,31.72,32.16,32.16,32.12,1269,178980,5738136,
532754,"GMR Airports Limited",A,STK,86.76,87.45,86.7,87.23,87.23,87.01,1511,320675,27944031,
532755,"TECH MAHINDRA LTD.",A,STK,1509.7,1515.1,1498.35,1508.95,1509.8,1511.75,694,6408,9660724,
532756,"CIE Automotive India Limited",A,STK,400.7,402.9,395.85,399.15,400,399.3,290,4917,1964957,
532757,"VOLTAMP TRANSFORMERS LTD.",A,STK,8021.1,8115,7949.6,8095,8115,8030.65,373,837,6742480,
532759,"ATLANTAA LIMITED",B,STK,33.2,34.55,33,33.39,33,33.93,158,11165,373126,
532761,"HANDSON GLOBAL MANAGEMENT (HGM",T,STK,80,80.88,76.01,78.95,78.95,77.32,35,5055,398901,
532762,"ACTION CONSTRUCTION EQUIPMENT",A,STK,1089.05,1101.6,1073.1,1096.9,1095,1081.8,1495,25419,27728311,
532764,"GEECEE VENTURES LIMITED",B,STK,372.15,390.6,372.15,386.1,386.1,370.05,67,414,159250,
532766,"RICHA INDUSTRIES LTD.",Z,STK,1.59,1.59,1.55,1.58,1.58,1.59,9,455,719,
532767,"GAYATRI PROJECTS LTD.",Z,STK,8.26,8.79,8.26,8.79,8.79,8.57,7,13560,115290,
532768,"FIEM INDUSTRIES LTD.",B,STK,2191.35,2203.15,2169,2180,2183.1,2190.2,2922,34803,75904588,
532771,"JHS SVENDGAARD LABORATORIES LT",B,STK,11.84,12.05,11.16,11.25,11.25,11.76,128,8145,92684,
532772,"DCB BANK LIMITED",A,STK,123.9,126.1,123,125.8,126,123.65,676,67085,8382981,
532773,"GLOBAL VECTRA HELICORP LTD.",B,STK,213.35,215,208.5,212.45,215,212.8,111,1596,336882,
532774,"Inspirisys Solutions Limited",T,STK,99.99,103,96.02,96.49,99.84,98.87,36,2528,246795,
532775,"GTL INFRASTRUCTURE LTD.",A,STK,1.48,1.52,1.48,1.51,1.51,1.49,16653,9751784,14677454,
532776,"SHIVAM AUTOTECH LTD.",B,STK,28.25,28.88,28,28.54,28.54,28.25,109,7855,222693,
532777,"INFO EDGE (INDIA) LTD.",A,STK,1373.85,1373.85,1356.95,1365.15,1365.15,1365.4,1944,79050,107640022,
532779,"TORRENT POWER LTD.",A,STK,1306,1316.4,1294.35,1313.75,1316,1305.1,2256,22204,29040047,
532780,"PARSVNATH DEVELOPERS LTD.",T,STK,15.48,15.48,14.82,15.38,15.47,15.23,116,22065,334694,
532782,"SUTLEJ TEXTILES & INDUSTRIES L",B,STK,38.7,38.7,37.5,37.51,37.5,38.48,83,2106,79624,
532783,"LT FOODS LTD.",A,STK,436.45,451,436.45,449.7,449.7,436.75,2459,53410,23876020,
532784,SOBHA,A,STK,1479.95,1479.95,1445,1454.05,1454.05,1460.6,547,6866,9999805,
532785,"RUCHIRA PAPERS LTD.",B,STK,150.05,154.5,150.05,153.6,153.2,149.45,620,22764,3475428,
532790,"TANLA PLATFORMS LIMITED",A,STK,630,643.5,626.55,636.15,636.15,629.85,921,17470,11121907,
532794,"ZEE MEDIA CORPORATION LIMITED",B,STK,12.31,12.54,12.23,12.36,12.35,12.4,765,296287,3661218,
532795,"Siti Networks Ltd.",Z,STK,0.5,0.51,0.49,0.51,0.51,0.5,135,494945,251108,
532796,"LUMAX AUTO TECHNOLOGIES LTD.",B,STK,1138.25,1138.25,1040.3,1047.3,1047.3,1127.9,4199,37635,40761376,
532797,"AUTOLINE INDUSTRIES LTD.",B,STK,70.65,74.01,70.65,73.11,73.45,73.31,167,5175,379200,
532798,"NETWORK18 MEDIA & INVESTMENTS",A,STK,53.67,55.32,53.67,54.69,54.72,53.79,2123,371049,20292560,
532799,"HUBTOWN LTD.",B,STK,338.4,345.05,333.8,335.55,335.55,338.85,1483,65206,22040316,
532801,"CAMBRIDGE TECHNOLOGY ENTERPRIS",T,STK,41.88,41.88,41.88,41.88,41.88,40.13,2,10,418,
